CÓD. DEP.;DEPARTAMENTO;CÓD MUN;MUNICIPIO;GRUPO DE CULTIVO;SUBGRUPO DE CULTIVO;CULTIVO;DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO;CÓDIGO CULTIVO;NOMBRE CIENTIFICO;PERIODO;Área Sembrada(ha);Área Cosechada(ha);Producción(t);Rendimiento(t/ha);ESTADO FISICO PRODUCCION
76;VALLE DEL CAUCA;7667;SAN PEDRO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;490;450.0;310;0.7;PERGAMINO SECO
76;VALLE DEL CAUCA;76563;PRADERA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;469;432.0;559;1.3;PERGAMINO SECO
76;VALLE DEL CAUCA;76111;BUGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;469;415.0;383;0.9;PERGAMINO SECO
76;VALLE DEL CAUCA;764;LA UNION;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;436;412.0;355;0.9;PERGAMINO SECO
76;VALLE DEL CAUCA;76126;CALIMA EL DARIEN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;405;351.0;302;0.9;PERGAMINO SECO
76;VALLE DEL CAUCA;7652;PALMIRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;343;312.0;242;0.8;PERGAMINO SECO
76;VALLE DEL CAUCA;76147;CARTAGO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;327;294.0;254;0.9;PERGAMINO SECO
76;VALLE DEL CAUCA;76892;YUMBO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;295;279.0;241;0.9;PERGAMINO SECO
76;VALLE DEL CAUCA;76036;ANDALUCIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;212;201.0;139;0.7;PERGAMINO SECO
76;VALLE DEL CAUCA;76248;EL CERRITO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2018;184;170.0;146;0.9;PERGAMINO SECO
5;ANTIOQUIA;5034;ANDES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;10.349;7.5;9.463;1.3;PERGAMINO SECO
5;ANTIOQUIA;5101;CIUDAD BOLIVAR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;10.013;7.4;11.249;1.5;PERGAMINO SECO
5;ANTIOQUIA;5642;SALGAR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;7.807;5.8;10.504;1.8;PERGAMINO SECO
5;ANTIOQUIA;5209;CONCORDIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;6.843;5.1;9.328;1.8;PERGAMINO SECO
5;ANTIOQUIA;5093;BETULIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;6.509;5.1;7.698;1.5;PERGAMINO SECO
5;ANTIOQUIA;5091;BETANIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;6.346;4.7;7.056;1.5;PERGAMINO SECO
5;ANTIOQUIA;5002;ABEJORRAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;3.388;2.8;5.018;1.8;PERGAMINO SECO
5;ANTIOQUIA;5361;ITUANGO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;2.582;2.3;3.563;1.6;PERGAMINO SECO
5;ANTIOQUIA;5282;FREDONIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;2.36;1.7;2.163;1.3;PERGAMINO SECO
5;ANTIOQUIA;5125;CAICEDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;2.339;2.1;3.849;1.8;PERGAMINO SECO
5;ANTIOQUIA;5756;SONSON;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;2.333;1.9;2.618;1.3;PERGAMINO SECO
5;ANTIOQUIA;5364;JARDIN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;2.311;1.8;2.292;1.3;PERGAMINO SECO
5;ANTIOQUIA;5679;SANTA BARBARA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;2.284;1.8;2.024;1.1;PERGAMINO SECO
5;ANTIOQUIA;5138;CAÑASGORDAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;2.112;1.8;2.735;1.5;PERGAMINO SECO
5;ANTIOQUIA;5042;SANTAFE DE ANTIOQUIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;2.108;1.8;2.461;1.3;PERGAMINO SECO
5;ANTIOQUIA;524;EBEJICO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.93;1.7;1.542;0.9;PERGAMINO SECO
5;ANTIOQUIA;5031;AMALFI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.891;1.6;1.194;0.8;PERGAMINO SECO
5;ANTIOQUIA;5044;ANZA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.882;1.6;2.418;1.5;PERGAMINO SECO
5;ANTIOQUIA;5789;TAMESIS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.805;1.5;1.657;1.1;PERGAMINO SECO
5;ANTIOQUIA;5576;PUEBLO RICO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.744;1.3;1.913;1.4;PERGAMINO SECO
5;ANTIOQUIA;5411;LIBORINA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.73;1.5;2.341;1.5;PERGAMINO SECO
5;ANTIOQUIA;5467;MONTEBELLO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.721;1.4;1.308;0.9;PERGAMINO SECO
5;ANTIOQUIA;5628;SABANALARGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.713;1.6;2.923;1.8;PERGAMINO SECO
5;ANTIOQUIA;5234;DABEIBA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.683;1.5;2.03;1.3;PERGAMINO SECO
5;ANTIOQUIA;5483;NARIÑO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.561;1.4;1.992;1.4;PERGAMINO SECO
5;ANTIOQUIA;5368;JERICO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.462;1.2;1.55;1.3;PERGAMINO SECO
5;ANTIOQUIA;5543;PEQUE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.451;1.3;2.008;1.5;PERGAMINO SECO
5;ANTIOQUIA;567;SAN ROQUE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.383;1.2;1.015;0.8;PERGAMINO SECO
5;ANTIOQUIA;589;YOLOMBO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.374;1.2;1.168;1;PERGAMINO SECO
5;ANTIOQUIA;5055;ARGELIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.288;1.1;1.969;1.8;PERGAMINO SECO
5;ANTIOQUIA;5647;SAN ANDRES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.166;1.1;890;0.8;PERGAMINO SECO
5;ANTIOQUIA;5761;SOPETRAN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.106;976.0;1.315;1.3;PERGAMINO SECO
5;ANTIOQUIA;569;SANTO DOMINGO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.106;979.0;1.073;1.1;PERGAMINO SECO
5;ANTIOQUIA;5353;HISPANIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.073;782.0;1.153;1.5;PERGAMINO SECO
5;ANTIOQUIA;5079;BARBOSA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.058;951.0;1.735;1.8;PERGAMINO SECO
5;ANTIOQUIA;5792;TARSO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.041;764.0;965;1.3;PERGAMINO SECO
5;ANTIOQUIA;5847;URRAO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.016;866.0;876;1;PERGAMINO SECO
5;ANTIOQUIA;5347;HELICONIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;924;810.0;1.478;1.8;PERGAMINO SECO
5;ANTIOQUIA;5113;BURITICA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;917;837.0;917;1.1;PERGAMINO SECO
5;ANTIOQUIA;5819;TOLEDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;898;731.0;862;1.2;PERGAMINO SECO
5;ANTIOQUIA;5667;SAN RAFAEL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;848;699.0;460;0.7;PERGAMINO SECO
5;ANTIOQUIA;5038;ANGOSTURA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;848;724.0;1.22;1.7;PERGAMINO SECO
5;ANTIOQUIA;5145;CARAMANTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;801;647.0;873;1.3;PERGAMINO SECO
5;ANTIOQUIA;5649;SAN CARLOS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;779;662.0;1.206;1.8;PERGAMINO SECO
5;ANTIOQUIA;5861;VENECIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;722;515.0;869;1.7;PERGAMINO SECO
5;ANTIOQUIA;5021;ALEJANDRIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;716;623.0;788;1.3;PERGAMINO SECO
5;ANTIOQUIA;5306;GIRALDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;704;600.0;1.011;1.7;PERGAMINO SECO
5;ANTIOQUIA;531;GOMEZ PLATA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;701;599.0;520;0.9;PERGAMINO SECO
5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;687;581.0;783;1.3;PERGAMINO SECO
5;ANTIOQUIA;503;AMAGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;671;574.0;822;1.4;PERGAMINO SECO
5;ANTIOQUIA;5656;SAN JERONIMO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;664;561.0;945;1.7;PERGAMINO SECO
5;ANTIOQUIA;5107;BRICEÑO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;624;549.0;647;1.2;PERGAMINO SECO
5;ANTIOQUIA;5059;ARMENIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;588;502.0;634;1.3;PERGAMINO SECO
5;ANTIOQUIA;5284;FRONTINO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;587;490.0;867;1.8;PERGAMINO SECO
5;ANTIOQUIA;5856;VALPARAISO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;567;454.0;497;1.1;PERGAMINO SECO
5;ANTIOQUIA;5809;TITIRIBI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;528;444.0;673;1.5;PERGAMINO SECO
5;ANTIOQUIA;5315;GUADALUPE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;499;430.0;580;1.3;PERGAMINO SECO
5;ANTIOQUIA;5197;COCORNA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;492;435.0;403;0.9;PERGAMINO SECO
5;ANTIOQUIA;5001;MEDELLIN;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;484;449.0;303;0.7;PERGAMINO SECO
5;ANTIOQUIA;5842;URAMITA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;468;397.0;435;1.1;PERGAMINO SECO
5;ANTIOQUIA;5376;LA CEJA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;416;346.0;350;1;PERGAMINO SECO
5;ANTIOQUIA;5501;OLAYA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;397;347.0;467;1.3;PERGAMINO SECO
5;ANTIOQUIA;5858;VEGACHI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;377;329.0;222;0.7;PERGAMINO SECO
5;ANTIOQUIA;5887;YARUMAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;309;270.0;341;1.3;PERGAMINO SECO
5;ANTIOQUIA;5885;YALI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;297;261.0;172;0.7;PERGAMINO SECO
5;ANTIOQUIA;5652;SAN FRANCISCO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;287;245.0;227;0.9;PERGAMINO SECO
5;ANTIOQUIA;504;ANORI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;281;235.0;238;1;PERGAMINO SECO
5;ANTIOQUIA;5541;PEÑOL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;281;240.0;365;1.5;PERGAMINO SECO
5;ANTIOQUIA;5036;ANGELOPOLIS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;278;248.0;292;1.2;PERGAMINO SECO
5;ANTIOQUIA;5313;GRANADA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;240;193.0;162;0.8;PERGAMINO SECO
5;ANTIOQUIA;5237;DON MATIAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;238;217.0;347;1.6;PERGAMINO SECO
5;ANTIOQUIA;5134;CAMPAMENTO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;227;196.0;199;1;PERGAMINO SECO
5;ANTIOQUIA;5308;GIRARDOTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;226;211.0;276;1.3;PERGAMINO SECO
5;ANTIOQUIA;566;SAN LUIS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;210;182.0;332;1.8;PERGAMINO SECO
5;ANTIOQUIA;5607;RETIRO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;201;175.0;222;1.3;PERGAMINO SECO
5;ANTIOQUIA;5206;CONCEPCION;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;172;164.0;138;0.8;PERGAMINO SECO
5;ANTIOQUIA;5088;BELLO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;151;135.0;114;0.8;PERGAMINO SECO
5;ANTIOQUIA;5129;CALDAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;140;101.0;153;1.5;PERGAMINO SECO
5;ANTIOQUIA;519;CISNEROS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;137;129.0;153;1.2;PERGAMINO SECO
5;ANTIOQUIA;5148;CARMEN DE VIBORAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;127;100.0;152;1.5;PERGAMINO SECO
5;ANTIOQUIA;5425;MACEO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;121;109.0;72;0.7;PERGAMINO SECO
5;ANTIOQUIA;5004;ABRIAQUI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;118;100.0;182;1.8;PERGAMINO SECO
5;ANTIOQUIA;5212;COPACABANA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;93;82.0;55;0.7;PERGAMINO SECO
5;ANTIOQUIA;5854;VALDIVIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;60;60.0;40;0.7;PERGAMINO SECO
5;ANTIOQUIA;5674;SAN VICENTE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;43;31.0;41;1.3;PERGAMINO SECO
5;ANTIOQUIA;538;LA ESTRELLA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;42;28.0;35;1.3;PERGAMINO SECO
5;ANTIOQUIA;544;MARINILLA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;39;36.0;30;0.8;PERGAMINO SECO
5;ANTIOQUIA;5631;SABANETA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;37;34.0;43;1.3;PERGAMINO SECO
5;ANTIOQUIA;536;ARCABUCO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;33;28.0;41;1.5;PERGAMINO SECO
5;ANTIOQUIA;5266;ENVIGADO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;23;18.0;27;1.5;PERGAMINO SECO
5;ANTIOQUIA;5142;CARACOLI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;21;21.0;14;0.7;PERGAMINO SECO
5;ANTIOQUIA;5321;GUATAPE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;21;11.0;19;1.8;PERGAMINO SECO
5;ANTIOQUIA;5604;REMEDIOS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;13;13.0;19;1.5;PERGAMINO SECO
5;ANTIOQUIA;515;CAROLINA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;13;13.0;12;0.9;PERGAMINO SECO
13;BOLIVAR;13688;SANTA ROSA DEL SUR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.15;1.1;698;0.7;PERGAMINO SECO
13;BOLIVAR;13473;MORALES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;81;77.0;51;0.7;PERGAMINO SECO
15;BOYACA;15469;MONIQUIRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.521;1.3;1.131;0.8;PERGAMINO SECO
15;BOYACA;15897;ZETAQUIRA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;1.164;1.0;882;0.8;PERGAMINO SECO
15;BOYACA;15455;MIRAFLORES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;839;796.0;524;0.7;PERGAMINO SECO
15;BOYACA;15664;SAN JOSE DE PARE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;737;674.0;568;0.8;PERGAMINO SECO
15;BOYACA;15816;TOGUI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;597;536.0;451;0.8;PERGAMINO SECO
15;BOYACA;15686;SANTANA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;513;458.0;386;0.8;PERGAMINO SECO
15;BOYACA;1509;BERBEO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;470;435.0;367;0.8;PERGAMINO SECO
15;BOYACA;15185;CHITARAQUE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;447;389.0;328;0.8;PERGAMINO SECO
15;BOYACA;15531;PAUNA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;373;347.0;228;0.7;PERGAMINO SECO
15;BOYACA;15109;BUENAVISTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;327;287.0;274;1;PERGAMINO SECO
15;BOYACA;15681;SAN PABLO DE BORBUR;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;313;293.0;193;0.7;PERGAMINO SECO
15;BOYACA;15514;PAEZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;313;290.0;264;0.9;PERGAMINO SECO
15;BOYACA;15442;MARIPI;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;269;242.0;162;0.7;PERGAMINO SECO
15;BOYACA;15325;GUAYATA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;257;242.0;167;0.7;PERGAMINO SECO
15;BOYACA;1566;SAN EDUARDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;245;216.0;200;0.9;PERGAMINO SECO
15;BOYACA;15212;COPER;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;210;186.0;125;0.7;PERGAMINO SECO
15;BOYACA;15106;BRICEÑO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;194;168.0;111;0.7;PERGAMINO SECO
15;BOYACA;15135;CAMPOHERMOSO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;194;155.0;116;0.7;PERGAMINO SECO
15;BOYACA;15507;OTANCHE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;187;181.0;137;0.8;PERGAMINO SECO
15;BOYACA;1558;QUIPAMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;139;135.0;89;0.7;PERGAMINO SECO
15;BOYACA;1555;PISBA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;135;135.0;91;0.7;PERGAMINO SECO
15;BOYACA;15299;GARAGOA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;126;113.0;76;0.7;PERGAMINO SECO
15;BOYACA;15621;RONDON;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;121;110.0;111;1;PERGAMINO SECO
15;BOYACA;15401;LA VICTORIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;121;106.0;72;0.7;PERGAMINO SECO
15;BOYACA;15511;PACHAVITA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;107;101.0;76;0.8;PERGAMINO SECO
15;BOYACA;15425;MACANAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;91;88.0;74;0.8;PERGAMINO SECO
15;BOYACA;15832;TUNUNGUA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;85;75.0;50;0.7;PERGAMINO SECO
15;BOYACA;1548;MUZO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;81;78.0;66;0.8;PERGAMINO SECO
15;BOYACA;15377;LABRANZAGRANDE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;79;79.0;52;0.7;PERGAMINO SECO
15;BOYACA;15022;ALMEIDA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;71;69.0;52;0.8;PERGAMINO SECO
15;BOYACA;15172;CHINAVITA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;57;54.0;69;1.3;PERGAMINO SECO
15;BOYACA;15322;GUATEQUE;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;57;52.0;62;1.2;PERGAMINO SECO
15;BOYACA;15761;SOMONDOCO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;45;44.0;29;0.7;PERGAMINO SECO
15;BOYACA;15533;PAYA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;35;30.0;25;0.8;PERGAMINO SECO
15;BOYACA;15518;PAJARITO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;31;31.0;21;0.7;PERGAMINO SECO
15;BOYACA;15667;SAN LUIS DE GACENO;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;9;8.0;6;0.8;PERGAMINO SECO
15;BOYACA;1569;SANTA MARIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;7;6.0;4;0.7;PERGAMINO SECO
17;CALDAS;17001;MANIZALES;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;6.407;4.6;7.763;1.7;PERGAMINO SECO
17;CALDAS;17042;ANSERMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;6.345;4.7;5.95;1.3;PERGAMINO SECO
17;CALDAS;17013;AGUADAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;4.29;3.4;3.986;1.2;PERGAMINO SECO
17;CALDAS;17174;CHINCHINA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;4.218;2.6;3.321;1.3;PERGAMINO SECO
17;CALDAS;17541;PENSILVANIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;10,020,101;COFFEA ARABICA;2017;4.192;3.6;4.264;1.2;PERGAMINO SECO
